   0.10000    0.00000    0.00000
   0.12000    0.00000    0.00000
   0.14000    0.00000    0.00000
   0.16000    0.00000    0.00000
   0.18000    0.00000    0.00000
   0.20000    0.00000    0.00000
   0.22000    0.00000    0.00000
   0.24000    0.00000    0.00000
   0.26000    0.00000    0.00000
   0.28000    0.00000    0.00000
   0.30000    0.00369    0.00066
   0.32000    0.04565    0.00233
   0.34000    0.14743    0.00419
   0.36000    0.24730    0.00543
   0.38000    0.40891    0.00698
   0.40000    0.60174    0.00847
   0.42000    0.86525    0.01015
   0.44000    1.20026    0.01196
   0.46000    1.69212    0.01420
   0.48000    2.30935    0.01659
   0.50000    3.07806    0.01915
   0.52000    3.95987    0.02172
   0.54000    4.88435    0.02413
   0.56000    5.73244    0.02614
   0.58000    6.29092    0.02738
   0.60000    6.12168    0.02701
   0.62000    5.08291    0.02461
   0.64000    4.89305    0.02415
   0.66000    4.51597    0.02320
   0.68000    4.17476    0.02231
   0.70000    3.75477    0.02115
   0.72000    3.47612    0.02035
   0.74000    3.28984    0.01980
   0.76000    3.06007    0.01910
   0.78000    2.95364    0.01876
   0.80000    2.90299    0.01860
   0.82000    2.87581    0.01851
   0.84000    2.85305    0.01844
   0.86000    2.90763    0.01862
   0.88000    3.01788    0.01896
   0.90000    3.23860    0.01965
   0.92000    3.52356    0.02049
   0.94000    4.03412    0.02193
