   0.10000    0.00027    0.00019
   0.12000    0.00067    0.00030
   0.14000    0.00081    0.00033
   0.16000    0.00067    0.00030
   0.18000    0.00067    0.00030
   0.20000    0.00161    0.00047
   0.22000    0.00148    0.00045
   0.24000    0.00726    0.00099
   0.26000    0.02111    0.00168
   0.28000    0.03953    0.00231
   0.30000    0.06790    0.00302
   0.32000    0.13849    0.00432
   0.34000    0.26461    0.00596
   0.36000    0.40753    0.00740
   0.38000    0.62387    0.00916
   0.40000    0.86334    0.01077
   0.42000    1.22045    0.01281
   0.44000    1.67531    0.01501
   0.46000    2.24352    0.01737
   0.48000    3.04527    0.02023
   0.50000    3.99143    0.02317
   0.52000    5.07595    0.02612
   0.54000    6.21128    0.02890
   0.56000    7.15059    0.03101
   0.58000    7.83590    0.03246
   0.60000    7.61728    0.03200
   0.62000    6.18910    0.02885
   0.64000    5.89088    0.02814
   0.66000    5.47017    0.02712
   0.68000    4.93853    0.02577
   0.70000    4.47144    0.02452
   0.72000    4.08098    0.02342
   0.74000    3.76232    0.02249
   0.76000    3.53536    0.02180
   0.78000    3.33072    0.02116
   0.80000    3.20917    0.02077
   0.82000    3.15539    0.02060
   0.84000    3.09045    0.02038
   0.86000    3.09986    0.02042
   0.88000    3.13267    0.02052
   0.90000    3.34766    0.02122
   0.92000    3.58766    0.02196
   0.94000    3.91143    0.02293
