  0.0000000E+00  0.0000000E+00  0.0000000E+00
  9.9999998E-03  0.0000000E+00  0.0000000E+00
  2.0000000E-02  0.0000000E+00  0.0000000E+00
  2.9999999E-02  0.0000000E+00  0.0000000E+00
  3.9999999E-02  0.0000000E+00  0.0000000E+00
  4.9999997E-02  0.0000000E+00  0.0000000E+00
  6.0000002E-02  0.0000000E+00  0.0000000E+00
  7.0000000E-02  4.7623701E-03  8.0498721E-04
  8.0000006E-02  0.3163584      6.5608919E-03
  9.0000004E-02  0.9443133      1.1334990E-02
  0.1000000       1.582881      1.4674960E-02
  0.1100000       2.124433      1.7000649E-02
  0.1200000       2.622714      1.8889099E-02
  0.1300000       3.077046      2.0459520E-02
  0.1400000       3.442934      2.1641470E-02
  0.1500000       3.896994      2.3023950E-02
  0.1600000       4.225598      2.3974741E-02
  0.1700000       4.552841      2.4885470E-02
  0.1800000       4.930023      2.5895409E-02
  0.1900000       5.258492      2.6743829E-02
  0.2000000       5.625741      2.7661569E-02
  0.2100000       6.044423      2.8671971E-02
  0.2200000       6.402282      2.9508140E-02
  0.2300000       6.842735      3.0505771E-02
  0.2400000       7.312035      3.1533960E-02
  0.2500000       7.842427      3.2657001E-02
  0.2600000       8.309549      3.3614941E-02
  0.2700000       8.954650      3.4894511E-02
  0.2800000       9.492799      3.5927031E-02
  0.2900000       10.16960      3.7184771E-02
  0.3000000       10.97907      3.8635179E-02
  0.3100000       11.83862      4.0117741E-02
  0.3200000       12.68564      4.1526791E-02
  0.3300000       13.69976      4.3153111E-02
  0.3400000       14.80885      4.4864051E-02
  0.3500000       16.20518      4.6929091E-02
  0.3600000       17.65730      4.8983909E-02
  0.3700000       19.24454      5.1135119E-02
  0.3800000       21.01084      5.3426731E-02
  0.3900000       23.02356      5.5922940E-02
  0.4000000       25.34012      5.8663860E-02
  0.4100000       27.94787      6.1602511E-02
  0.4200000       31.01593      6.4888299E-02
  0.4300000       34.43002      6.8357617E-02
  0.4400000       38.21517      7.2007023E-02
  0.4500000       42.59942      7.6012939E-02
  0.4600000       47.55177      8.0294847E-02
  0.4700000       53.02687      8.4774263E-02
  0.4800000       59.14504      8.9510813E-02
  0.4900000       66.02206      9.4547227E-02
  0.5000000       73.68340      9.9853627E-02
  0.5100000       81.31818      0.1048695    
  0.5200000       89.44525      0.1099514    
  0.5300000       97.48756      0.1147534    
  0.5400000       105.1766      0.1191586    
  0.5500000       112.1772      0.1230282    
  0.5600000       118.1186      0.1262161    
  0.5700000       122.0471      0.1282788    
  0.5800000       125.2773      0.1299497    
  0.5900000       128.0419      0.1313624    
  0.6000000       129.8367      0.1322708    
  0.6100000       106.8527      0.1200977    
  0.6200000       94.22763      0.1128332    
  0.6300000       92.56610      0.1118410    
  0.6400000       89.31774      0.1098746    
  0.6500000       84.72272      0.1070295    
  0.6600000       80.23451      0.1041736    
  0.6700000       75.54301      0.1011000    
  0.6800000       70.79477      9.7888529E-02
  0.6900000       66.69449      9.5026180E-02
  0.7000000       62.92432      9.2314318E-02
  0.7100000       59.71324      8.9938872E-02
  0.7200000       56.31371      8.7352447E-02
  0.7300000       53.58473      8.5218243E-02
  0.7400000       51.09862      8.3225749E-02
  0.7500000       48.85976      8.1388898E-02
  0.7600000       46.92908      7.9770498E-02
  0.7700000       45.29694      7.8375883E-02
  0.7800000       43.60316      7.6901451E-02
  0.7900000       42.42073      7.5855009E-02
  0.8000000       41.22047      7.4777506E-02
  0.8100000       40.40611      7.4037418E-02
  0.8200000       39.56602      7.3266067E-02
  0.8300000       39.01385      7.2754562E-02
  0.8400000       38.73831      7.2498009E-02
  0.8500000       38.44943      7.2228007E-02
  0.8600000       38.34847      7.2133452E-02
  0.8700000       38.51229      7.2286971E-02
  0.8800000       38.89722      7.2646350E-02
  0.8900000       39.32761      7.3046044E-02
  0.9000000       40.15245      7.3805869E-02
  0.9100000       41.14138      7.4706577E-02
  0.9200000       42.54696      7.5968131E-02
  0.9300000       44.50198      7.7688321E-02
  0.9400000       46.99147      7.9824463E-02
  0.9500000       49.93584      8.2278349E-02
  0.9600000       54.04005      8.5579857E-02
  0.9700000       59.55745      8.9824148E-02
  0.9800000       67.08920      9.5308080E-02
  0.9900000       78.37776      0.1029715    
