   0.10000    1.81175    0.06300
   0.12000    2.69243    0.07680
   0.14000    3.52054    0.08782
   0.16000    4.16681    0.09554
   0.18000    4.98615    0.10452
   0.20000    5.58860    0.11065
   0.22000    6.50215    0.11935
   0.24000    7.23605    0.12591
   0.26000    8.08606    0.13310
   0.28000    9.65902    0.14547
   0.30000   10.98661    0.15514
   0.32000   12.73921    0.16706
   0.34000   15.14027    0.18212
   0.36000   17.79327    0.19744
   0.38000   21.48249    0.21694
   0.40000   25.60987    0.23686
   0.42000   31.72206    0.26362
   0.44000   39.23414    0.29318
   0.46000   49.05746    0.32783
   0.48000   60.82399    0.36503
   0.50000   75.67508    0.40717
   0.52000   91.45286    0.44761
   0.54000  107.26351    0.48476
   0.56000  118.69264    0.50993
   0.58000  124.91218    0.52312
   0.60000  116.85679    0.50597
   0.62000   93.31499    0.45214
   0.64000   87.07574    0.43676
   0.66000   77.55036    0.41218
   0.68000   69.99884    0.39160
   0.70000   61.86677    0.36815
   0.72000   55.47636    0.34862
   0.74000   50.86483    0.33381
   0.76000   46.96749    0.32077
   0.78000   44.21371    0.31123
   0.80000   42.75468    0.30605
   0.82000   41.47966    0.30145
   0.84000   40.42810    0.29760
   0.86000   41.41832    0.30123
   0.88000   41.78637    0.30256
   0.90000   43.50610    0.30872
   0.92000   47.59623    0.32291
   0.94000   53.91655    0.34368
