  0.0000000      0.0000000E+00  0.0000000E+00
  0.0100000      0.0000000E+00  0.0000000E+00
  0.0200000      0.0000000E+00  0.0000000E+00
  0.0300000      0.0000000E+00  0.0000000E+00
  0.0400000      0.0000000E+00  0.0000000E+00
  0.0500000      0.0000000E+00  0.0000000E+00
  0.0600000      0.0000000E+00  0.0000000E+00
  0.0700000      0.0000000E+00  0.0000000E+00
  0.0800000      0.3541096      7.3836111E-02
  0.0900000      0.7851996      0.1099471    
  0.1000000       1.662776      0.1599920    
  0.1100000       2.155450      0.1821560    
  0.1200000       2.617332      0.2007231    
  0.1300000       2.940650      0.2127576    
  0.1400000       3.310155      0.2257264    
  0.1500000       4.049167      0.2496495    
  0.1600000       3.772037      0.2409571    
  0.1700000       4.187731      0.2538840    
  0.1800000       4.834366      0.2727762    
  0.1900000       5.773527      0.2980877    
  0.2000000       4.895951      0.2745076    
  0.2100000       5.696546      0.2960945    
  0.2200000       5.881299      0.3008560    
  0.2300000       6.697291      0.3210407    
  0.2400000       7.112985      0.3308496    
  0.2500000       7.005212      0.3283347    
  0.2600000       8.036749      0.3516671    
  0.2700000       8.236898      0.3560169    
  0.2800000       9.083682      0.3738589    
  0.2900000       9.838089      0.3890644    
  0.3000000       10.31537      0.3983839    
  0.3100000       11.14676      0.4141159    
  0.3200000       12.03973      0.4303714    
  0.3300000       12.84032      0.4444386    
  0.3400000       14.31835      0.4692987    
  0.3500000       15.27290      0.4846745    
  0.3600000       17.19741      0.5142731    
  0.3700000       17.85944      0.5240670    
  0.3800000       20.92326      0.5671844    
  0.3900000       22.09336      0.5828060    
  0.4000000       24.66451      0.6157338    
  0.4100000       26.06555      0.6329515    
  0.4200000       29.83759      0.6771199    
  0.4300000       32.62428      0.7079698    
  0.4400000       37.52023      0.7591155    
  0.4500000       42.53934      0.8081641    
  0.4600000       47.06579      0.8499488    
  0.4700000       51.90015      0.8923928    
  0.4800000       57.50433      0.9391666    
  0.4900000       64.50954      0.9945008    
  0.5000000       71.23762       1.044847    
  0.5100000       78.59694       1.097227    
  0.5200000       89.58974       1.171027    
  0.5300000       95.44025       1.208427    
  0.5400000       102.7072       1.253291    
  0.5500000       111.3136       1.304378    
  0.5600000       117.2873       1.338659    
  0.5700000       120.4281       1.356325    
  0.5800000       123.9538       1.375877    
  0.5900000       125.6781       1.385335    
  0.6000000       129.2192       1.404554    
  0.6100000       105.0166       1.267207    
  0.6200000       94.17776       1.200457    
  0.6300000       89.99004       1.173625    
  0.6400000       87.88078       1.159869    
  0.6500000       85.87928       1.146660    
  0.6600000       79.87482       1.106064    
  0.6700000       77.16511       1.087237    
  0.6800000       73.06976       1.058134    
  0.6900000       66.49563       1.009629    
  0.7000000       63.60117      0.9875034    
  0.7100000       59.67517      0.9566619    
  0.7200000       56.85769      0.9338909    
  0.7300000       54.48669      0.9142824    
  0.7400000       50.60688      0.8812413    
  0.7500000       51.37669      0.8878962    
  0.7600000       48.74396      0.8649217    
  0.7700000       45.29524      0.8338568    
  0.7800000       44.38687      0.8254776    
  0.7900000       45.09509      0.8320178    
  0.8000000       44.38687      0.8254776    
  0.8100000       43.10900      0.8135421    
  0.8200000       43.04741      0.8129625    
  0.8300000       40.53785      0.7889742    
  0.8400000       40.32231      0.7868794    
  0.8500000       40.55325      0.7891237    
  0.8600000       39.90662      0.7828234    
  0.8700000       41.43083      0.7975935    
  0.8800000       40.04518      0.7841778    
  0.8900000       41.41543      0.7974457    
  0.9000000       42.38538      0.8067043    
  0.9100000       45.01811      0.8313094    
  0.9200000       45.88029      0.8392087    
  0.9300000       49.46758      0.8712975    
  0.9400000       51.37669      0.8878962    
  0.9500000       56.85769      0.9338909    
  0.9600000       61.10701      0.9680257    
  0.9700000       67.18845       1.014852    
  0.9800000       78.93565       1.099576    
  0.9900000       92.11469       1.187316   
