  0.0000000E+00  0.0000000E+00  0.0000000E+00
  9.9999998E-03  0.0000000E+00  0.0000000E+00
  2.0000000E-02  0.0000000E+00  0.0000000E+00
  2.9999999E-02  0.0000000E+00  0.0000000E+00
  3.9999999E-02  2.0891279E-03  2.9253631E-04
  4.9999997E-02  1.8761190E-02  8.7664853E-04
  6.0000002E-02  3.1091141E-02  1.1285280E-03
  7.0000000E-02  4.0184990E-02  1.2829950E-03
  8.0000006E-02  4.7394529E-02  1.3933370E-03
  9.0000004E-02  5.5464301E-02  1.5072940E-03
  0.1000000      6.1567832E-02  1.5880620E-03
  0.1100000      6.5582231E-02  1.6390160E-03
  0.1200000      7.4266449E-02  1.7441560E-03
  0.1300000      8.1475988E-02  1.8268500E-03
  0.1400000      8.9545757E-02  1.9151811E-03
  0.1500000      9.8557673E-02  2.0092379E-03
  0.1600000      0.1264945      2.2762481E-03
  0.1700000      0.2368885      3.1149460E-03
  0.1800000      0.4498934      4.2926250E-03
  0.1900000      0.6358219      5.1030088E-03
  0.2000000      0.7849255      5.6697628E-03
  0.2100000      0.9181761      6.1320672E-03
  0.2200000       1.020091      6.4633521E-03
  0.2300000       1.124259      6.7852521E-03
  0.2400000       1.199670      7.0090629E-03
  0.2500000       1.286756      7.2589298E-03
  0.2600000       1.364667      7.4753859E-03
  0.2700000       1.410217      7.5990791E-03
  0.2800000       1.473996      7.7689560E-03
  0.2900000       1.508036      7.8581171E-03
  0.3000000       1.577303      8.0364943E-03
  0.3100000       1.614661      8.1310710E-03
  0.3200000       1.650093      8.2197664E-03
  0.3300000       1.685731      8.3080176E-03
  0.3400000       1.733821      8.4256390E-03
  0.3500000       1.781910      8.5416399E-03
  0.3600000       1.796576      8.5766977E-03
  0.3700000       1.846795      8.6956918E-03
  0.3800000       1.890953      8.7989885E-03
  0.3900000       1.924870      8.8775130E-03
  0.4000000       1.948915      8.9327628E-03
  0.4100000       1.983528      9.0116998E-03
  0.4200000       2.018223      9.0901358E-03
  0.4300000       2.040261      9.1396058E-03
  0.4400000       2.083722      9.2363870E-03
  0.4500000       2.122514      9.3219206E-03
  0.4600000       2.165237      9.4152261E-03
  0.4700000       2.190184      9.4692772E-03
  0.4800000       2.248228      9.5938649E-03
  0.4900000       2.267643      9.6351821E-03
  0.5000000       2.329251      9.7651156E-03
  0.5100000       2.360465      9.8302905E-03
  0.5200000       2.396430      9.9048521E-03
  0.5300000       2.448370      1.0011550E-02
  0.5400000       2.497361      1.0111160E-02
  0.5500000       2.543157      1.0203390E-02
  0.5600000       2.592107      1.0301060E-02
  0.5700000       2.656214      1.0427580E-02
  0.5800000       2.703075      1.0519100E-02
  0.5900000       2.774800      1.0657650E-02
  0.6000000       2.823463      1.0750640E-02
  0.6100000       2.905715      1.0906000E-02
  0.6200000       2.970109      1.1026090E-02
  0.6300000       3.030651      1.1137820E-02
  0.6400000       3.093569      1.1252750E-02
  0.6500000       3.196221      1.1437780E-02
  0.6600000       3.251848      1.1536810E-02
  0.6700000       3.358433      1.1724200E-02
  0.6800000       3.433066      1.1853640E-02
  0.6900000       3.524208      1.2009830E-02
  0.7000000       3.646685      1.2216550E-02
  0.7100000       3.772112      1.2424680E-02
  0.7200000       3.889388      1.2616160E-02
  0.7300000       3.987206      1.2773670E-02
  0.7400000       4.113821      1.2974700E-02
  0.7500000       4.252151      1.3190820E-02
  0.7600000       4.418458      1.3446030E-02
  0.7700000       4.584642      1.3696280E-02
  0.7800000       4.734893      1.3918640E-02
  0.7900000       4.905993      1.4167600E-02
  0.8000000       5.162377      1.4532620E-02
  0.8100000       5.357931      1.4804960E-02
  0.8200000       5.603870      1.5140480E-02
  0.8300000       5.870085      1.5495440E-02
  0.8400000       6.169027      1.5884520E-02
  0.8500000       6.496604      1.6300149E-02
  0.8600000       6.831882      1.6714780E-02
  0.8700000       7.277389      1.7250219E-02
  0.8800000       7.724042      1.7770730E-02
  0.8900000       8.207397      1.8317230E-02
  0.9000000       8.806759      1.8972870E-02
  0.9100000       9.471373      1.9674139E-02
  0.9200000       10.28103      2.0495770E-02
  0.9300000       11.17791      2.1368699E-02
  0.9400000       12.34468      2.2453031E-02
  0.9500000       13.65416      2.3610050E-02
  0.9600000       15.44164      2.5102319E-02
  0.9700000       17.73045      2.6890710E-02
  0.9800000       20.78447      2.9103400E-02
  0.9900000       25.13860      3.1989209E-02
