  0.11  1.85550232  1.85550232E-05
  0.13  2.84156579  2.84156579E-05
  0.15  3.65517304  3.65517304E-05
  0.17  4.38347378  4.38347378E-05
  0.19  5.09059491  5.09059491E-05
  0.21  5.82451965  5.82451965E-05
  0.23  6.62544874  6.62544874E-05
  0.25  7.53191668  7.53191668E-05
  0.27  8.58549102  8.58549102E-05
  0.29  9.83503237  9.83503237E-05
  0.31  11.3412863  0.000113412863
  0.33  13.1824729  0.000131824729
  0.35  15.4615285  0.000154615285
  0.37  18.3156387  0.000183156387
  0.39  21.9284881  0.000219284881
  0.41  26.5447358  0.000265447358
  0.43  32.4834322  0.000324834322
  0.45  40.1398282  0.000401398282
  0.47  49.9486248  0.000499486248
  0.49  62.2519618  0.000622519618
  0.51  76.9861109  0.000769861109
  0.53  93.1570767  0.000931570767
  0.55  108.413347  0.00108413347
  0.57  119.646393  0.00119646393
  0.59  125.75291  0.0012575291
  0.61  124.901004  0.00124901004
  0.63  93.3213065  0.000933213065
  0.65  86.5901448  0.000865901448
  0.67  77.2823293  0.000772823293
  0.69  68.4366869  0.000684366869
  0.71  60.8381613  0.000608381613
  0.73  54.5951809  0.000545951809
  0.75  49.5947112  0.000495947112
  0.77  45.6707619  0.000456707619
  0.79  42.6682569  0.000426682569
  0.81  40.4651885  0.000404651885
  0.83  38.9793895  0.000389793895
  0.85  38.1717292  0.000381717292
  0.87  38.0520111  0.000380520111
  0.89  38.6930942  0.000386930942
  0.91  40.262334  0.00040262334
  0.93  43.0912719  0.000430912719
  0.95  47.8407826  0.000478407826
