  0.0000000E+00  0.0000000E+00  0.0000000E+00
  9.9999998E-03  0.0000000E+00  0.0000000E+00
  2.0000000E-02  0.0000000E+00  0.0000000E+00
  2.9999999E-02  0.0000000E+00  0.0000000E+00
  3.9999999E-02  0.0000000E+00  0.0000000E+00
  4.9999997E-02  0.0000000E+00  0.0000000E+00
  6.0000002E-02  0.0000000E+00  0.0000000E+00
  7.0000000E-02  4.0030689E-03  7.8506628E-04
  8.0000006E-02  0.3139330      6.9522262E-03
  9.0000004E-02  0.9250168      1.1933600E-02
  0.1000000       1.493145      1.5161410E-02
  0.1100000       2.017393      1.7622869E-02
  0.1200000       2.515005      1.9676320E-02
  0.1300000       2.896990      2.1117499E-02
  0.1400000       3.299299      2.2535861E-02
  0.1500000       3.637250      2.3661651E-02
  0.1600000       3.992291      2.4789320E-02
  0.1700000       4.381975      2.5970660E-02
  0.1800000       4.694984      2.6881941E-02
  0.1900000       5.065576      2.7922399E-02
  0.2000000       5.408454      2.8851610E-02
  0.2100000       5.765497      2.9788380E-02
  0.2200000       6.195211      3.0878089E-02
  0.2300000       6.490514      3.1605151E-02
  0.2400000       7.014300      3.2855120E-02
  0.2500000       7.410604      3.3770081E-02
  0.2600000       7.962257      3.5003841E-02
  0.2700000       8.519146      3.6206599E-02
  0.2800000       9.171493      3.7566479E-02
  0.2900000       9.809981      3.8851298E-02
  0.3000000       10.59535      4.0375520E-02
  0.3100000       11.37210      4.1828260E-02
  0.3200000       12.33253      4.3557402E-02
  0.3300000       13.33130      4.5285370E-02
  0.3400000       14.34746      4.6978042E-02
  0.3500000       15.73822      4.9200051E-02
  0.3600000       17.01335      5.1152240E-02
  0.3700000       18.65646      5.3562541E-02
  0.3800000       20.30680      5.5878401E-02
  0.3900000       22.36499      5.8637921E-02
  0.4000000       24.59593      6.1488561E-02
  0.4100000       27.19870      6.4654678E-02
  0.4200000       30.06258      6.7967080E-02
  0.4300000       33.38128      7.1612701E-02
  0.4400000       37.10337      7.5490549E-02
  0.4500000       41.41821      7.9748154E-02
  0.4600000       46.27116      8.4277473E-02
  0.4700000       51.80956      8.9162633E-02
  0.4800000       57.64804      9.4034567E-02
  0.4900000       64.77612      9.9655621E-02
  0.5000000       71.94331      0.1049997    
  0.5100000       79.73728      0.1105129    
  0.5200000       87.84488      0.1159646    
  0.5300000       95.86533      0.1211112    
  0.5400000       103.5871      0.1258626    
  0.5500000       110.4142      0.1299150    
  0.5600000       116.3221      0.1333196    
  0.5700000       120.8043      0.1358440    
  0.5800000       123.9989      0.1376141    
  0.5900000       126.7967      0.1391452    
  0.6000000       128.8651      0.1402660    
  0.6100000       106.0183      0.1273210    
  0.6200000       93.84563      0.1198365    
  0.6300000       92.34495      0.1188804    
  0.6400000       89.06705      0.1167639    
  0.6500000       84.62903      0.1138342    
  0.6600000       80.29463      0.1108965    
  0.6700000       75.69080      0.1076865    
  0.6800000       71.44169      0.1046347    
  0.6900000       67.37796      0.1016287    
  0.7000000       63.59152      9.8743998E-02
  0.7100000       60.20046      9.6085757E-02
  0.7200000       57.10901      9.3595549E-02
  0.7300000       54.57460      9.1502734E-02
  0.7400000       52.04020      8.9360200E-02
  0.7500000       49.89902      8.7508641E-02
  0.7600000       48.09164      8.5914269E-02
  0.7700000       46.49934      8.4484383E-02
  0.7800000       44.78048      8.2912832E-02
  0.7900000       43.82283      8.2024023E-02
  0.8000000       42.69411      8.0963798E-02
  0.8100000       41.91859      8.0227122E-02
  0.8200000       41.43731      7.9766467E-02
  0.8300000       40.84331      7.9194233E-02
  0.8400000       40.50397      7.8865416E-02
  0.8500000       40.52045      7.8881420E-02
  0.8600000       40.63500      7.8992553E-02
  0.8700000       40.80867      7.9160720E-02
  0.8800000       41.39866      7.9729371E-02
  0.8900000       42.31429      8.0603838E-02
  0.9000000       43.42113      8.1648313E-02
  0.9100000       44.71613      8.2853399E-02
  0.9200000       46.64391      8.4615223E-02
  0.9300000       49.03236      8.6747833E-02
  0.9400000       52.03804      8.9358352E-02
  0.9500000       56.04589      9.2723504E-02
  0.9600000       61.14287      9.6831962E-02
  0.9700000       68.00751      0.1021003    
  0.9800000       77.63182      0.1090516    
  0.9900000       92.27304      0.1188343    
