=IDelphi5     =   KKMC 4.14  =A= 189.00=     0.3230729=     0.0007118=     0.0200000=         =         = Minv, IFIon              =
=IDelphi6     =   KKMC 4.14  =A= 189.00=     0.5667151=     0.0015210=     0.0200000=         =         = Minv, IFIon              =
=ILT9         =   KKMC 4.14  =A= 189.00=     0.3172722=     0.0007264=     0.0200000=         =         = Minv, IFIon              =
=ILT10        =   KKMC 4.14  =A= 189.00=     0.5491199=     0.0015156=     0.0200000=         =         = Minv, IFIon              =
=ILT11        =   KKMC 4.14  =A= 189.00=     0.5837026=     0.0015472=     0.0200000=         =         = Minv, IFIon              =
=IAleph5      =   KKMC 4.14  =A= 189.00=     0.2951037=     0.0005885=     0.0200000=         =         = Minv, IFIoff             =
=IAleph6      =   KKMC 4.14  =A= 189.00=     0.5508500=     0.0014047=     0.0200000=         =         = Minv, IFIoff             =
=IDelphi5     =   KKMC 4.14  =A= 189.00=     0.3170666=     0.0006309=     0.0200000=         =         = Minv, IFIoff             =
=IDelphi6     =   KKMC 4.14  =A= 189.00=     0.5513488=     0.0013418=     0.0200000=         =         = Minv, IFIoff             =
=ILT9         =   KKMC 4.14  =A= 189.00=     0.3118602=     0.0006516=     0.0200000=         =         = Minv, IFIoff             =
=ILT10        =   KKMC 4.14  =A= 189.00=     0.5348985=     0.0013551=     0.0200000=         =         = Minv, IFIoff             =
=ILT11        =   KKMC 4.14  =A= 189.00=     0.5661081=     0.0013288=     0.0200000=         =         = Minv, IFIoff             =
=IAleph5      =   KKMC 4.14  =A= 189.00=     0.2968521=     0.0005908=     0.0200000=         =         = Minv, EEX3               =
=IAleph6      =   KKMC 4.14  =A= 189.00=     0.5508824=     0.0014049=     0.0200000=         =         = Minv, EEX3               =
=IDelphi5     =   KKMC 4.14  =A= 189.00=     0.3187029=     0.0006330=     0.0200000=         =         = Minv, EEX3               =
=IDelphi6     =   KKMC 4.14  =A= 189.00=     0.5514158=     0.0013421=     0.0200000=         =         = Minv, EEX3               =
=ILT9         =   KKMC 4.14  =A= 189.00=     0.3133693=     0.0006538=     0.0200000=         =         = Minv, EEX3               =
=ILT10        =   KKMC 4.14  =A= 189.00=     0.5349602=     0.0013554=     0.0200000=         =         = Minv, EEX3               =
=ILT11        =   KKMC 4.14  =A= 189.00=     0.5661770=     0.0013291=     0.0200000=         =         = Minv, EEX3               =
=IAleph5      =   KKMC 4.14  =A= 189.00=     0.2968356=     0.0005907=     0.0200000=         =         = Minv, EEX2               =
=IAleph6      =   KKMC 4.14  =A= 189.00=     0.5508830=     0.0014048=     0.0200000=         =         = Minv, EEX2               =
=IDelphi5     =   KKMC 4.14  =A= 189.00=     0.3187299=     0.0006330=     0.0200000=         =         = Minv, EEX2               =
=IDelphi6     =   KKMC 4.14  =A= 189.00=     0.5514165=     0.0013421=     0.0200000=         =         = Minv, EEX2               =
=ILT9         =   KKMC 4.14  =A= 189.00=     0.3133956=     0.0006538=     0.0200000=         =         = Minv, EEX2               =
=ILT10        =   KKMC 4.14  =A= 189.00=     0.5349608=     0.0013554=     0.0200000=         =         = Minv, EEX2               =
=ILT11        =   KKMC 4.14  =A= 189.00=     0.5661777=     0.0013291=     0.0200000=         =         = Minv, EEX2               =
=IOpal6       =   KKMC 4.14  =A= 189.00=     0.2948462=     0.0005879=     0.0200000=         =         = Mprop-, IFIoff           =
=IOpal7       =   KKMC 4.14  =A= 189.00=     0.2859440=     0.0005544=     0.0200000=         =         = Mprop-, IFIoff           =
=IOpal8       =   KKMC 4.14  =A= 189.00=     0.5507243=     0.0012847=     0.0200000=         =         = Mprop-, IFIoff           =
=IOpal9       =   KKMC 4.14  =A= 189.00=     0.5655412=     0.0012723=     0.0200000=         =         = Mprop-, IFIoff           =
=IOpal6       =   KKMC 4.14  =A= 189.00=     0.2965972=     0.0005902=     0.0200000=         =         = Mprop-, EEX3             =
=IOpal7       =   KKMC 4.14  =A= 189.00=     0.2880636=     0.0005569=     0.0200000=         =         = Mprop-, EEX3             =
=IOpal8       =   KKMC 4.14  =A= 189.00=     0.5507055=     0.0012858=     0.0200000=         =         = Mprop-, EEX3             =
=IOpal9       =   KKMC 4.14  =A= 189.00=     0.5655177=     0.0012734=     0.0200000=         =         = Mprop-, EEX3             =
=IOpal6       =   KKMC 4.14  =A= 189.00=     0.2965636=     0.0005901=     0.0200000=         =         = Mprop-, EEX2             =
=IOpal7       =   KKMC 4.14  =A= 189.00=     0.2880535=     0.0005568=     0.0200000=         =         = Mprop-, EEX2             =
=IOpal8       =   KKMC 4.14  =A= 189.00=     0.5507073=     0.0012858=     0.0200000=         =         = Mprop-, EEX2             =
=IOpal9       =   KKMC 4.14  =A= 189.00=     0.5655196=     0.0012734=     0.0200000=         =         = Mprop-, EEX2             =
